timestamp,Left_Heel,Left_Middle,Left_Top
1734602933.710647,208,2624,53
1734602933.7585406,105,3248,170
1734602933.826261,2,3219,174
1734602933.891275,78,3247,169
1734602933.9477584,89,3250,175
1734602934.0041492,117,3253,174
1734602934.0711534,167,2974,103
1734602934.1256099,196,2457,23
1734602934.1885533,0,914,0
1734602934.2448192,0,867,0
1734602934.3580759,0,786,0
1734602934.4235675,0,642,0
1734602934.5528533,44,0,80
1734602934.6113424,2308,270,2177
1734602934.6589108,4095,0,3518
1734602934.7231019,4095,407,3373
1734602934.7882245,4095,406,3326
1734602934.8523927,4095,411,3273
1734602934.90803,4095,425,3217
1734602934.9725266,4095,464,3154
1734602935.0304086,52,2515,35
1734602935.0927052,135,2691,64
1734602935.2063873,173,2393,18
1734602935.2740655,150,3248,173
1734602935.3340452,176,3248,162
1734602935.3923464,112,3264,174
1734602935.4454873,169,3248,167
1734602935.508987,176,2878,93
1734602935.5726318,170,2619,51
1734602935.6859825,133,2541,35
1734602935.7499468,80,2387,16
1734602935.8067176,4095,0,3263
1734602935.8699934,2694,334,2288
1734602935.9327543,1431,80,980
1734602935.987591,336,762,0
1734602936.1041605,501,3306,167
1734602936.1710382,583,3263,168
1734602936.224518,694,3294,170
1734602936.2920766,752,3287,175
1734602936.4007318,861,3277,170
1734602936.4727318,4095,0,2832
1734602936.5210414,4095,448,2879
1734602936.6407201,3581,626,2782
1734602936.7063997,27,3249,157
1734602936.8270562,0,3264,151
1734602936.8941085,0,3303,158
1734602936.9398715,0,3334,159
1734602937.0039222,0,3355,165
1734602937.0736692,0,3319,175
1734602937.1332116,0,3377,170
1734602937.1851468,3789,0,1934
1734602937.2538996,3678,299,2085
1734602937.3083327,2559,116,1291
1734602937.3714063,4095,332,2366
1734602937.4239566,4095,372,2411
1734602937.4935305,3617,350,2194
1734602937.59797,3156,321,2059
1734602937.6717215,1899,38,866
1734602937.7320752,4095,318,2507
1734602937.7926118,2794,439,1467
1734602937.8414948,919,3230,187
1734602937.9032407,0,3315,189
1734602937.9722497,0,3392,195
1734602938.0272436,0,3378,192
1734602938.1464496,0,3374,202
1734602938.2121856,0,3403,193
1734602938.2597432,0,3311,194
1734602938.3263106,0,3374,207
1734602938.3892145,0,3358,205
1734602938.4428859,0,3376,208
1734602938.509107,0,3370,219
1734602938.572928,0,3373,224
1734602938.6921213,854,2507,42
1734602938.7524107,4095,253,2429
1734602938.8591645,3173,269,1906
1734602938.932961,3408,272,2061
1734602938.9846594,4095,369,2384
1734602939.0484664,1557,528,301
1734602939.1714125,4095,352,2315
1734602939.2299354,4095,353,2357
1734602939.2923205,4095,346,2403
1734602939.352046,4095,374,2378
1734602939.462958,0,3297,203
1734602939.533678,0,3378,196
1734602939.5912507,0,3379,208
1734602939.6393268,0,3376,207
1734602939.7714229,0,3365,225
1734602939.8296046,0,3287,238
1734602939.8933806,103,1232,118
1734602940.0068822,0,916,0
1734602940.0711708,0,934,0
1734602940.1303833,0,964,0
1734602940.1927342,2429,0,1891
1734602940.2480834,987,150,883
1734602940.304905,0,893,55
1734602940.368489,0,2484,251
1734602940.430994,0,3288,393
1734602940.4925365,0,3285,355
1734602940.600643,0,3201,342
1734602940.6720982,0,3265,239
1734602940.7315423,0,3266,203
1734602940.7955248,0,3209,183
1734602940.8425553,0,2733,97
1734602940.9055102,0,2832,117
1734602940.9732676,0,3294,367
1734602941.0324519,0,3151,322
1734602941.0908456,0,2514,235
1734602941.203476,0,1568,127
1734602941.271126,0,0,84
1734602941.3328273,17,0,219
1734602941.384953,288,0,406
1734602941.4469206,581,0,733
1734602941.5004365,1872,223,1926
1734602941.57382,2361,316,2301
1734602941.632984,3309,496,3114
1734602941.6925824,3455,528,3215
1734602941.7481124,84,2201,0
1734602941.808879,137,2612,50
1734602941.8740718,112,3088,126
1734602941.981712,120,3237,169
1734602942.173505,83,2723,70
1734602942.233889,138,2704,61
1734602942.2916465,182,2285,13
1734602942.3500118,173,2174,0
1734602942.4073925,153,1758,0
1734602942.5250542,4095,0,3742
1734602942.6448932,3938,544,3654
1734602942.6988504,3898,542,3643
1734602942.7743177,3886,547,3651
1734602942.8230393,3841,560,3631
1734602942.8908384,3870,570,3633
1734602942.95312,4095,0,3655
1734602943.0124152,3833,588,3635
1734602943.0605376,3929,584,3632
1734602943.1322577,3103,531,3033
1734602943.1925187,2422,367,2364
1734602943.2424192,1872,230,1791
1734602943.3702364,0,3254,157
1734602943.4185998,1,3279,159
1734602943.549399,0,3262,166
1734602943.6718214,0,3345,160
1734602943.7900624,0,3382,161
1734602943.9019294,0,3386,158
1734602943.9714608,0,3389,150
1734602944.0247655,0,3397,147
1734602944.092931,0,3409,155
1734602944.145661,42,3406,155
1734602944.272591,998,300,966
1734602944.3879786,1619,175,1511
1734602944.452623,0,1264,0
1734602944.5752788,1527,247,1285
1734602944.6914496,0,1737,0
1734602944.799918,3741,470,3111
